,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
574,Driedaagse De Panne-Koksijde 2017  Stage 2,2017-03-29,RR,Zottegem,Koksijde ,41,2,race/driedaagse-vd-panne/2017/stage-2,192.9
575,Driedaagse De Panne-Koksijde 2017  Stage 3,2017-03-30,RR,De Panne,De Panne,41,3,race/driedaagse-vd-panne/2017/stage-3a,118.5
576,Driedaagse De Panne-Koksijde 2017  Stage 3 (ITT),2017-03-30,ITT,De Panne,De Panne,41,4,race/driedaagse-vd-panne/2017/stage-3b,14.2
577,Route Adélie de Vitré 2017,2017-03-31,RR,Vitré,Vitré,42,0,race/route-adelie-de-vitre/2017,197.8
578,Le Triptyque des Monts et Chateaux 2017  Stage 1,2017-03-31,RR,Flobecq,Warcoing ,43,1,race/le-triptyque-des-monts-et-chateaux/2017/stage-1,166.5
579,Le Triptyque des Monts et Chateaux 2017  Stage 2,2017-04-01,RR,Frasnes-lez-Anvaing, Péronnes-lez-Antoing ,43,2,race/le-triptyque-des-monts-et-chateaux/2017/stage-2,148.9
580,Le Triptyque des Monts et Chateaux 2017  Stage 3 (ITT),2017-04-02,ITT,Chièvres,Chièvres,43,3,race/le-triptyque-des-monts-et-chateaux/2017/stage-3a,10.3
581,Le Triptyque des Monts et Chateaux 2017  Stage 3,2017-04-02,RR,Ath, Chièvres,43,4,race/le-triptyque-des-monts-et-chateaux/2017/stage-3b,97.7
582,Gran Premio Miguel Indurain 2017,2017-04-01,RR,Estella,Estella,44,0,race/gp-miguel-indurain/2017,186.0
583,Volta Limburg Classic 2017,2017-04-01,RR,Eijsden,Eijsden,45,0,race/hel-vh-mergelland/2017,198.6
584,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle 2017,2017-04-02,RR,Ste-Maure-de_Touraine,Tours,46,0,race/la-roue-tourangelle/2017,200.0
585,Vuelta Ciclista a La Rioja 2017,2017-04-02,RR,Villamediana de Iregua,Logroño,47,0,race/vuelta-ciclista-a-la-rioja/2017,150.5
586,GP Adria Mobil 2017,2017-04-02,RR,Novo Mesto,Novo Mesto,48,0,race/gp-adria-mobil/2017,184.3
587,Trofeo Piva 2017,2017-04-02,RR,Col San Martino,Col San Martino,49,0,race/trofeo-piva/2017,179.8
588,Circuit Cycliste Sarthe - Pays de la Loire 2017  Stage 1,2017-04-04,RR,Pouzauges,Pouzauges,50,1,race/circuit-sarthe/2017/stage-1,173.2
589,Circuit Cycliste Sarthe - Pays de la Loire 2017  Stage 2,2017-04-05,RR,Ligné,Angers,50,2,race/circuit-sarthe/2017/stage-2,99.8
590,Circuit Cycliste Sarthe - Pays de la Loire 2017  Stage 3 (ITT),2017-04-05,ITT,Angers,Angers,50,3,race/circuit-sarthe/2017/stage-3,6.8
591,Circuit Cycliste Sarthe - Pays de la Loire 2017  Stage 4,2017-04-06,RR,Angers,Pré en Pail Saint Samson,50,4,race/circuit-sarthe/2017/stage-4,190.3
592,Circuit Cycliste Sarthe - Pays de la Loire 2017  Stage 5,2017-04-07,RR,Abbaye de l'Epau,Saint-Calais ,50,5,race/circuit-sarthe/2017/stage-5,186.8
593,Scheldeprijs 2017,2017-04-05,RR,Mol,Schoten,51,0,race/scheldeprijs/2017,202.0
594,Circuit des Ardennes International 2017  Stage 1,2017-04-07,RR,Acy-Romance,,52,1,race/circuit-des-ardennes-international/2017/stage-1,184.5
595,Circuit des Ardennes International 2017  Stage 2,2017-04-08,RR,Rochehaut,,52,2,race/circuit-des-ardennes-international/2017/stage-2,174.8
596,Circuit des Ardennes International 2017  Stage 3,2017-04-09,RR,Nouvion-sur-Meuse,Floing,52,3,race/circuit-des-ardennes-international/2017/stage-3,78.1
597,Circuit des Ardennes International 2017  Stage 4,2017-04-09,RR,Charleville-Mézières, Charleville-Mézières ,52,4,race/circuit-des-ardennes-international/2017/stage-4,103.0
598,Trofeo Edil C 2017,2017-04-08,RR,Collecchio,Collecchio,53,0,race/trofeo-edil-c-u23/2017,149.1
599,Giro dell'Appennino 2017,2017-04-09,RR,Novi Ligure,Chiavari,54,0,race/giro-del-appennino/2017,199.0
600,Klasika Primavera de Amorebieta 2017,2017-04-09,RR,Amorebieta,Amorebieta,55,0,race/klasika-primavera/2017,171.5
601,Paris-Camembert 2017,2017-04-11,RR,Pont Audemer,Livarot,56,0,race/paris-camembert/2017,200.0
602,De Brabantse Pijl - La Flèche Brabançonne 2017,2017-04-12,RR,Leuven,Overijse,57,0,race/brabantse-pijl/2017,197.0
603,Tour du Loir et Cher 2017  Stage 1,2017-04-12,RR,Blois,Mont-Près-Chambord,58,1,race/tour-du-loir-et-cher-e.-provost-/2017/stage-1,154.5
604,Tour du Loir et Cher 2017  Stage 2,2017-04-13,RR,La Ferté-Imbault,Vernoe-en-Sologne,58,2,race/tour-du-loir-et-cher-e.-provost-/2017/stage-2,184.0
605,Tour du Loir et Cher 2017  Stage 3,2017-04-14,RR,Savigny-sur-Braye,Vendôme,58,3,race/tour-du-loir-et-cher-e.-provost-/2017/stage-3,211.0
606,Tour du Loir et Cher 2017  Stage 4,2017-04-15,RR,Montrichard,Montrichard,58,4,race/tour-du-loir-et-cher-e.-provost-/2017/stage-4,142.5
607,Tour du Loir et Cher 2017  Stage 5,2017-04-16,RR,Blois,Blois,58,5,race/tour-du-loir-et-cher-e.-provost-/2017/stage-5,97.5
608,GP de Denain - Porte du Hainaut / Valenciennes Métropole 2017,2017-04-13,RR,Denain,Denain,59,0,race/gp-de-denain/2017,196.4
609,Tour du Finistère 2017,2017-04-15,RR,Saint-Évarzec,Quimper,60,0,race/tour-du-finistere/2017,194.8
610,Liège - Bastogne - Liège U23 2017,2017-04-15,RR,Bastogne,Ans,61,0,race/liege-bastogne-liege-u23/2017,177.9
611,ZLM Tour 2017,2017-04-15,RR,Goes,Goes,62,0,race/zlm-tour/2017,181.3
612,Tour of the Alps 2017  Stage 1,2017-04-17,RR,Kufstein,Innsbruck/Hungerburg,63,1,race/tour-of-the-alps/2017/stage-1,142.3
613,Tour of the Alps 2017  Stage 2,2017-04-18,RR,Vipiteno,Innervillgraten,63,2,race/tour-of-the-alps/2017/stage-2,140.4
614,Tour of the Alps 2017  Stage 3,2017-04-19,RR,Villabassa/Niederdorf,Funes / Villnöß,63,3,race/tour-of-the-alps/2017/stage-3,137.5
615,Tour of the Alps 2017  Stage 4,2017-04-20,RR,Bolzano / Bozen,Cles,63,4,race/tour-of-the-alps/2017/stage-4,165.3
616,Tour of the Alps 2017  Stage 5,2017-04-21,RR,Smarano,Trento,63,5,race/tour-of-the-alps/2017/stage-5,199.6
617,Tro-Bro Léon 2017,2017-04-17,RR,Lannilis,Lannilis,64,0,race/tro-bro-leon/2017,203.9
618,Giro del Belvedere 2017,2017-04-17,RR,Villa di Villa,Villa di Villa,65,0,race/circuito-belvedere/2017,166.6
619,Tour of Croatia 2017  Stage 1,2017-04-18,RR,Osijek,Koprivnica,66,1,race/tour-of-croatia/2017/stage-1,227.0
620,Tour of Croatia 2017  Stage 2,2017-04-19,RR,Trogir,Biokovo (sv. Jure),66,2,race/tour-of-croatia/2017/stage-2,107.0
621,Tour of Croatia 2017  Stage 3,2017-04-20,RR,Imotski,Zadar,66,3,race/tour-of-croatia/2017/stage-3,237.0
622,Tour of Croatia 2017  Stage 4,2017-04-21,RR,Crikvenica,Umag,66,4,race/tour-of-croatia/2017/stage-4,171.0
623,Tour of Croatia 2017  Stage 5,2017-04-22,RR,Porec,Ucka,66,5,race/tour-of-croatia/2017/stage-5,141.0
624,Tour of Croatia 2017  Stage 6,2017-04-23,RR,Samobor,Zagreb,66,6,race/tour-of-croatia/2017/stage-6,147.0
625,G.P. Palio del Recioto 2017,2017-04-18,RR,Negrar,Verona,67,0,race/gp-palio-del-recioto/2017,143.0
626,Tour of Mersin 2017  Stage 1,2017-04-20,RR,Anamur-Gülnar,Yanisli,68,1,race/tour-of-mersin/2017/stage-1,132.7
627,Tour of Mersin 2017  Stage 2,2017-04-21,RR,Aydincik,Mersin,68,2,race/tour-of-mersin/2017/stage-2,165.2
628,Tour of Mersin 2017  Stage 3,2017-04-22,RR,Tarsus,Tarsu,68,3,race/tour-of-mersin/2017/stage-3,146.8
629,Tour of Mersin 2017  Stage 4,2017-04-23,RR,Mersin,Mersin,68,4,race/tour-of-mersin/2017/stage-4,143.6
630,Arno Wallaard Memorial 2017,2017-04-22,RR,Meerkerk,Meerkerk,69,0,race/arno-wallaard-memorial/2017,184.0
631,Visegrad 4 Kerekparverseny 2017,2017-04-22,RR,Budapest,Pannonhalma,70,0,race/visegrad-4-bicycle-race-gp-hungary/2017,176.0
632,Rutland - Melton Cicle Classic 2017,2017-04-23,RR,Oakham,Melton,71,0,race/east-midlands-international-cicle-classic/2017,189.0
633,Tr. Città di S. Vendemiano - 57th GP Industria & Commercio 2017,2017-04-23,RR,San Vendemiano,San Vendemiano,72,0,race/gp-industria-e-commercio2/2017,171.8
634,Visegrad 4 Bicycle Race - GP Slovakia 2017,2017-04-23,RR,Bratislava,Slovakiaring,73,0,race/visegrad-4-bicycle-race-gp-slovakia/2017,181.6
635,Gran Premio della Liberazione 2017,2017-04-25,RR,Rome,Rome,74,0,race/gran-premio-della-liberazione/2017,138.0
636,Le Tour de Bretagne Cycliste 2017  Stage 1,2017-04-25,RR,Rennes,Merdrinac,75,1,race/le-tour-de-bretagne/2017/stage-1,153.2
637,Le Tour de Bretagne Cycliste 2017  Stage 2,2017-04-26,RR,Saint-Launeuc,Saint-Pol-De-Léon,75,2,race/le-tour-de-bretagne/2017/stage-2,202.7
638,Le Tour de Bretagne Cycliste 2017  Stage 3,2017-04-27,RR,Saint-Pol-de-Léon,Scaër,75,3,race/le-tour-de-bretagne/2017/stage-3,166.1
639,Le Tour de Bretagne Cycliste 2017  Stage 4,2017-04-28,RR,Scaër,Saint-Gildas-des-Bois,75,4,race/le-tour-de-bretagne/2017/stage-4,198.5
640,Le Tour de Bretagne Cycliste 2017  Stage 5,2017-04-29,RR,Saint-Gildas-des-Bois,Saint-Pern,75,5,race/le-tour-de-bretagne/2017/stage-5,152.4
641,Le Tour de Bretagne Cycliste 2017  Stage 6,2017-04-30,RR,Montauban-de-Bretagne,Pontivy,75,6,race/le-tour-de-bretagne/2017/stage-6,160.9
642,Le Tour de Bretagne Cycliste 2017  Stage 7,2017-05-01,RR,Saint-Brice-en-Coglès,Fougères,75,7,race/le-tour-de-bretagne/2017/stage-7,145.4
643,Tour de Yorkshire 2017  Stage 1,2017-04-28,RR,Bridlington,Scarborough,76,1,race/tour-de-yorkshire/2017/stage-1,174.0
644,Tour de Yorkshire 2017  Stage 2,2017-04-29,RR,Tadcaster,Harrogate,76,2,race/tour-de-yorkshire/2017/stage-2,122.5
645,Tour de Yorkshire 2017  Stage 3,2017-04-30,RR,Bradford,Fox Valley (Sheffield),76,3,race/tour-de-yorkshire/2017/stage-3,194.5
646,GP Himmerland Rundt 2017,2017-04-28,RR,Aars,Aars,77,0,race/himmerland-rundt/2017,199.8
647,Toscana Terra di Ciclismo Eroica 2017  Stage 1,2017-04-28,TTT,Cinigiano, Cinigiano ,78,1,race/toscana-terra-di-ciclismo-eroica/2017/stage-1,125.0
648,Toscana Terra di Ciclismo Eroica 2017  Stage 1,2017-04-28,TTT,Cinigiano, Cinigiano ,78,2,race/toscana-terra-di-ciclismo-eroica/2017/stage-1,125.0
649,Toscana Terra di Ciclismo Eroica 2017  Stage 2,2017-04-29,RR,Foiano della Chiana,Buonconvento,78,3,race/toscana-terra-di-ciclismo-eroica/2017/stage-2,147.5
650,Vuelta Asturias Julio Alvarez Mendo 2017  Stage 1,2017-04-29,RR,Oviedo,Pola de Lena,79,1,race/vuelta-asturias/2017/stage-1,169.2
651,Vuelta Asturias Julio Alvarez Mendo 2017  Stage 2,2017-04-30,RR,Ribera de Arriba,Alto del Acebo (Cangas de Narcea),79,2,race/vuelta-asturias/2017/stage-2,177.0
652,Vuelta Asturias Julio Alvarez Mendo 2017  Stage 3,2017-05-01,RR,Cangas del Narcea,Oviedo (Uría),79,3,race/vuelta-asturias/2017/stage-3,120.0
653,Beograd - Banjaluka I 2017,2017-04-29,RR,Belgrade,Bijeljina,80,0,race/banja-luka-belgrade-i/2017,128.0
654,Carpathian Couriers Race U-23 2017  Prologue,2017-04-29,Prologue,Tarnow,Tarnow,81,1,race/carpathia-couriers-paths/2017/prologue,3.1
655,Carpathian Couriers Race U-23 2017  Stage 1,2017-04-30,RR,Nowy Sacz,Oswiecim,81,2,race/carpathia-couriers-paths/2017/stage-1,167.5
656,Carpathian Couriers Race U-23 2017  Stage 2,2017-05-01,RR,Oswiecim,Jablonka,81,3,race/carpathia-couriers-paths/2017/stage-2,106.0
657,Carpathian Couriers Race U-23 2017  Stage 3,2017-05-02,RR,Veszprem,Papa,81,4,race/carpathia-couriers-paths/2017/stage-3,146.0
658,GP Viborg 2017,2017-04-29,RR,Bruunshab,Viborg,82,0,race/destination-thy/2017,198.6
659,ZODC Zuidenveld Tour 2017,2017-04-29,RR,Dalen,Nieuw Amsterdam,83,0,race/zodc-zuidenveld-tour/2017,200.0
660,Belgrade Banjaluka II 2017,2017-04-30,RR,Teslic,Banjaluka,84,0,race/beograd-banja-luka-ii/2017,165.0
661,Paris - Mantes-en-Yvelines 2017,2017-04-30,RR,Orgeval,Mantes la Jolie,85,0,race/paris-mantes-en-yvelines/2017,172.9
662,Skive-Løbet 2017,2017-04-30,RR,Skive,Skive,86,0,race/skive-lobet/2017,178.7
663,Circuit de Wallonie 2017,2017-05-01,RR,Mont-sur-Marchienne,Mont-sur-Marchienne,87,0,race/circuit-de-wallonie/2017,182.4
664,Memorial Andrzeja Trochanowskiego 2017,2017-05-01,RR,Baboszewa,Baboszewa,88,0,race/memorial-andrzeja-trochanowskiego/2017,168.8
665,National Championships Belgium U23 - ITT 2017,2017-05-01,RR,Anzegem,Anzegem,89,0,race/nc-belgium-u23-itt/2017,28.8
666,Rund um den Finanzplatz Eschborn-Frankfurt (U23) 2017,2017-05-01,RR,Eschborn,Frankfurt,90,0,race/eschborn-frankfurt-u23/2017,152.8
667,Memorial Romana Sieminskiego 2017,2017-05-02,RR,Raziac,Raziac,91,0,race/memorial-romana-sieminskiego/2017,174.6
668,Tour d'Azerbaïdjan 2017  Stage 1,2017-05-03,RR,Baku,Sumgayit,92,1,race/heydar-aliyev-anniversary-tour/2017/stage-1,148.6
669,Tour d'Azerbaïdjan 2017  Stage 2,2017-05-04,RR,Baku,Ismayilli,92,2,race/heydar-aliyev-anniversary-tour/2017/stage-2,186.5
670,Tour d'Azerbaïdjan 2017  Stage 3,2017-05-05,RR,Gabala,Gabala,92,3,race/heydar-aliyev-anniversary-tour/2017/stage-3,177.2
671,Tour d'Azerbaïdjan 2017  Stage 4,2017-05-06,RR,Gabala,Pirgulu,92,4,race/heydar-aliyev-anniversary-tour/2017/stage-4,164.2
672,Tour d'Azerbaïdjan 2017  Stage 5,2017-05-07,RR,Baku,Baku,92,5,race/heydar-aliyev-anniversary-tour/2017/stage-5,158.0
673,Rhône-Alpes Isère Tour 2017  Stage 1,2017-05-03,RR,Charvieu-Chavagneux,Succieu,93,1,race/rhone-alpes-isere-tour/2017/stage-1,126.9
674,Rhône-Alpes Isère Tour 2017  Stage 2,2017-05-04,RR,Saint Laurent de Mure,Saint Laurent de Mure,93,2,race/rhone-alpes-isere-tour/2017/stage-2,165.6
675,Rhône-Alpes Isère Tour 2017  Stage 3,2017-05-05,RR,Genay,Saint-Maurice l'Exil,93,3,race/rhone-alpes-isere-tour/2017/stage-3,175.0
676,Rhône-Alpes Isère Tour 2017  Stage 4,2017-05-06,RR,Saint-Maurice l'Exil,Charvieu-Chavagneux,93,4,race/rhone-alpes-isere-tour/2017/stage-4,182.7
677,National Championships Cyprus - ITT 2017,2017-05-05,RR,Start,Finish,94,0,race/nc-cyprus-itt/2017,0.0
678,Vuelta Ciclista Comunidad de Madrid 2017  Stage 1,2017-05-05,RR,Las Rozas,Las Rozas,95,1,race/vuelta-international-a-la-cominudad-de-madrid/2017/stage-1,145.1
679,Vuelta Ciclista Comunidad de Madrid 2017  Stage 2,2017-05-06,RR,Valdemoro,Valdemoro,95,2,race/vuelta-international-a-la-cominudad-de-madrid/2017/stage-2,148.5
680,Vuelta Ciclista Comunidad de Madrid 2017  Stage 3,2017-05-07,RR,Madrid,Avenida de la Castellana,95,3,race/vuelta-international-a-la-cominudad-de-madrid/2017/stage-3,99.9
681,CCC Tour - Grody Piastowskie 2017  Stage 1,2017-05-05,RR,Zlotoryja,Jawor,96,1,race/ccc-tour-grody-piastowskie/2017/stage-1,166.0
682,CCC Tour - Grody Piastowskie 2017  Stage 2,2017-05-06,RR,Dzierzoniow,Srebrna Gora,96,2,race/ccc-tour-grody-piastowskie/2017/stage-2,128.3
683,CCC Tour - Grody Piastowskie 2017  Stage 3,2017-05-07,RR,Glogow,Polkowice,96,3,race/ccc-tour-grody-piastowskie/2017/stage-3,130.8
684,Five Rings of Moscow 2017  Prologue,2017-05-05,Prologue,Moskow,Moskow,97,1,race/five-rings-of-moscow/2017/prologue,3.8
685,Five Rings of Moscow 2017  Stage 1,2017-05-06,RR,Moskow,Moskow,97,2,race/five-rings-of-moscow/2017/stage-1,136.0
686,Five Rings of Moscow 2017  Stage 2,2017-05-07,RR,Moskow,Moskow,97,3,race/five-rings-of-moscow/2017/stage-2,149.5
687,Five Rings of Moscow 2017  Stage 3,2017-05-08,RR,Moskow,Moskow,97,4,race/five-rings-of-moscow/2017/stage-3,117.6
688,Five Rings of Moscow 2017  Stage 4,2017-05-09,RR,Moskow,Moskow,97,5,race/five-rings-of-moscow/2017/stage-4,163.2
689,Ronde van Overijssel 2017,2017-05-06,RR,Rijssen,Rijssen,98,0,race/ronde-van-overijssel/2017,202.0
690,Sundvolden GP 2017,2017-05-06,RR,Sundvollen,Krokkleiva,99,0,race/hadeland-gp/2017,155.2
691,Gran Premio Città di Lugano 2017,2017-05-07,RR,Lugano,Lugano,100,0,race/gp-lugano/2017,185.6
692,National Championships Cyprus - Road Race 2017,2017-05-07,RR,Start,Finish,101,0,race/nc-cyprus/2017,0.0
693,Circuito del Porto - Trofeo Arvedi 2017,2017-05-07,RR,Cremona,Cremona,102,0,race/circuito-del-porto-trofeo-arvedi/2017,174.7
694,Flèche Ardennaise 2017,2017-05-07,RR,Herve,Herve,103,0,race/fleche-ardennaise/2017,179.7
695,Ringerike GP 2017,2017-05-07,RR,Hønefoss,Hønefoss,104,0,race/ringerike-gp/2017,166.8
696,4 Jours de Dunkerque / Tour des Hauts-de-France 2017  Stage 1,2017-05-09,RR,Dunkerque,Iwuy,105,1,race/4-jours-de-dunkerque/2017/stage-1,197.1
697,4 Jours de Dunkerque / Tour des Hauts-de-France 2017  Stage 2,2017-05-10,RR,Saint-Quentin,Saint-Quentin,105,2,race/4-jours-de-dunkerque/2017/stage-2,171.6
698,4 Jours de Dunkerque / Tour des Hauts-de-France 2017  Stage 3,2017-05-11,RR,Beauvais,Amiens,105,3,race/4-jours-de-dunkerque/2017/stage-3,152.5
699,4 Jours de Dunkerque / Tour des Hauts-de-France 2017  Stage 4,2017-05-12,RR,Marck-en-Calaisis,Le Portel,105,4,race/4-jours-de-dunkerque/2017/stage-4,167.0
700,4 Jours de Dunkerque / Tour des Hauts-de-France 2017  Stage 5,2017-05-13,RR,Boeschepe,Cassel,105,5,race/4-jours-de-dunkerque/2017/stage-5,184.8
701,4 Jours de Dunkerque / Tour des Hauts-de-France 2017  Stage 6,2017-05-14,RR,Coudekerque,Dunkerque,105,6,race/4-jours-de-dunkerque/2017/stage-6,159.8
702,National Championships Azerbaijan - ITT 2017,2017-05-11,RR,Khizi,Khizi,106,0,race/nc-azerbaijan-itt/2017,30.0
703,Tour of Ankara 2017  Stage 1,2017-05-11,RR,Ankara,Kizilcahamam,107,1,race/tour-of-ankara/2017/stage-1,173.0
704,Tour of Ankara 2017  Stage 2,2017-05-12,RR,Kizilcahamam,Beypazari,107,2,race/tour-of-ankara/2017/stage-2,115.8
705,Tour of Ankara 2017  Stage 3,2017-05-13,RR,Beypazari,Ankara,107,3,race/tour-of-ankara/2017/stage-3,118.8
706,Tour of Ankara 2017  Stage 4,2017-05-14,RR,Akyurt,Ankara,107,4,race/tour-of-ankara/2017/stage-4,116.7
707,National Championships Azerbaijan - Road Race 2017,2017-05-12,RR,Khizi,Khizi,108,0,race/nc-azerbaijan/2017,0.0
708,National Championships Denmark U23 - ITT 2017,2017-05-13,RR,Kerteminde,Kerteminde,109,0,race/nc-denmark-u23-itt/2017,32.0
709,Scandinavian Race in Uppsala 1909-2017 2017,2017-05-13,RR,Uppsala,Uppsala,110,0,race/scandinavian-race-uppsala/2017,193.5
710,Gran Premio Industrie del Marmo 2017,2017-05-14,RR,Carrara,Carrara,111,0,race/gp-industrie-del-marmo/2017,174.7
711,Grand Prix Criquielion 2017,2017-05-14,RR,Silly,Deux-Arcen,112,0,race/grand-prix-criquielion/2017,173.2
712,National Championships Denmark U23 - Road Race 2017,2017-05-14,RR,Start,Finish,113,0,race/nc-denmark-u23/2017,187.0
713,Profronde van Noord-Holland 2017,2017-05-14,RR,Alkmaar,Alkmaar,114,0,race/ronde-van-noord-holland/2017,199.6
714,Tour of Norway 2017  Stage 1,2017-05-17,RR,Hønefoss,Asker,115,1,race/tour-of-norway/2017/stage-1,169.4
715,Tour of Norway 2017  Stage 2,2017-05-18,RR, Eidsvoll,Brumunddal,115,2,race/tour-of-norway/2017/stage-2,194.0
716,Tour of Norway 2017  Stage 3,2017-05-19,RR,Hamar,Lillehammer,115,3,race/tour-of-norway/2017/stage-3,192.0
717,Tour of Norway 2017  Stage 4,2017-05-20,RR,Lillestrøm,Sarpsborg,115,4,race/tour-of-norway/2017/stage-4,192.0
718,Tour of Norway 2017  Stage 5,2017-05-21,RR,Moss,Oslo,115,5,race/tour-of-norway/2017/stage-5,153.0
719,Baltyk - Karkonosze Tour 2017  Stage 1,2017-05-17,RR,Koobrzeg,Sawno,116,1,race/baltyk-karkonosze-tour/2017/stage-1,140.8
720,Baltyk - Karkonosze Tour 2017  Stage 2,2017-05-18,RR,Goleniow,Chociwel,116,2,race/baltyk-karkonosze-tour/2017/stage-2,165.9
721,Baltyk - Karkonosze Tour 2017  Stage 3,2017-05-19,RR,Zbaszynek,Zbaszynek,116,3,race/baltyk-karkonosze-tour/2017/stage-3,116.1
722,Baltyk - Karkonosze Tour 2017  Stage 4,2017-05-20,RR,Kozuchow,Luban,116,4,race/baltyk-karkonosze-tour/2017/stage-4,145.6
723,Baltyk - Karkonosze Tour 2017  Stage 5 (ITT),2017-05-21,ITT,Kowary,Przeecz Okraj,116,5,race/baltyk-karkonosze-tour/2017/stage-5a,11.6
724,Baltyk - Karkonosze Tour 2017  Stage 5,2017-05-21,RR,Piechowice,Karpacz,116,6,race/baltyk-karkonosze-tour/2017/stage-5b,89.3
725,Tour of Ukraine 2017  Prologue,2017-05-17,Prologue,Kiev,Kiev,117,1,race/tour-of-ukraine/2017/prologue,3.5
726,Tour of Ukraine 2017  Stage 1,2017-05-18,RR,Bila Tsirkva,Bila Tsirkva,117,2,race/tour-of-ukraine/2017/stage-1,179.1
727,Tour of Ukraine 2017  Stage 2 (TTT),2017-05-19,TTT,Sukholuscha,Dymer,117,3,race/tour-of-ukraine/2017/stage-2,30.0
728,Tour of Ukraine 2017  Stage 3,2017-05-20,RR,Bucha, Bucha ,117,4,race/tour-of-ukraine/2017/stage-3,196.8
729,Tour of Ukraine 2017  Stage 4,2017-05-21,RR,Kiev,Kiev,117,5,race/tour-of-ukraine/2017/stage-4,131.0
730,Ronde de l'Isard 2017  Stage 1,2017-05-18,RR,Samatan,Boulogne sur Gesse,118,1,race/ronde-de-l-isard/2017/stage-1,162.0
731,Ronde de l'Isard 2017  Stage 2,2017-05-19,RR,Salies du Salat,l'Hospice de France,118,2,race/ronde-de-l-isard/2017/stage-2,146.0
732,Ronde de l'Isard 2017  Stage 3,2017-05-20,RR,Quillan,Plateau de Beille,118,3,race/ronde-de-l-isard/2017/stage-3,143.7
733,Ronde de l'Isard 2017  Stage 4,2017-05-21,RR,Lavelanet,St Girons,118,4,race/ronde-de-l-isard/2017/stage-4,141.5
734,Vuelta a Castilla y Leon 2017  Stage 1,2017-05-19,RR,Aguilar de Campoo,Santibañez de la Peña,119,1,race/vuelta-a-castilla-y-leon/2017/stage-1,168.0
735,Vuelta a Castilla y Leon 2017  Stage 2,2017-05-20,RR,Velilla del Río Carrión-Sabero,Alto de la Camperona,119,2,race/vuelta-a-castilla-y-leon/2017/stage-2,166.4
736,Vuelta a Castilla y Leon 2017  Stage 3,2017-05-21,RR,Ponferrada,León,119,3,race/vuelta-a-castilla-y-leon/2017/stage-3,145.5
737,A Travers Les Hauts De France - Trophee Paris-Arras Tour 2017  Stage 1,2017-05-19,RR,Marquion,Gouy-sous-Bellonne,120,1,race/paris-arras-tour/2017/stage-1,114.7
738,A Travers Les Hauts De France - Trophee Paris-Arras Tour 2017  Stage 2,2017-05-20,RR,Lallaing, Merlimont,120,2,race/paris-arras-tour/2017/stage-2,199.0
739,A Travers Les Hauts De France - Trophee Paris-Arras Tour 2017  Stage 3,2017-05-21,RR,Doullens,Arras,120,3,race/paris-arras-tour/2017/stage-3,186.0
740,Berner Rundfahrt / Tour de Berne 2017,2017-05-20,RR,Berne,Berne,121,0,race/berner-rundfahrt-tour-de-berne/2017,169.8
741,Tour of Albania 2017  Stage 1,2017-05-20,RR,Tirana,Korce ,122,1,race/tour-of-albania/2017/stage-1,166.6
742,Tour of Albania 2017  Stage 2,2017-05-21,RR,Korce, Elbasan,122,2,race/tour-of-albania/2017/stage-2,199.0
743,Tour of Albania 2017  Stage 3,2017-05-22,RR,Elbasan,Vlorë,122,3,race/tour-of-albania/2017/stage-3,170.0
744,Tour of Albania 2017  Stage 4,2017-05-23,RR,Vlorë,Sarandë,122,4,race/tour-of-albania/2017/stage-4,160.0
745,Tour of Albania 2017  Stage 5,2017-05-24,RR,Sarandë,Fier,122,5,race/tour-of-albania/2017/stage-5,164.0
746,Grand Prix de la Somme « Conseil Général 80» 2017,2017-05-21,RR,Blangy-Tronville,Mers-les-Bains,123,0,race/gp-de-la-somme/2017,197.9
747,An Post Rás 2017  Stage 1,2017-05-21,RR,Dublin,Longford,124,1,race/fbd-insurance-ras/2017/stage-1,146.1
748,An Post Rás 2017  Stage 2,2017-05-22,RR,Longford,Newport,124,2,race/fbd-insurance-ras/2017/stage-2,142.9
