,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
1274,Herald Sun Tour 2018  Stage 1,2018-02-01,RR,Colac,Warrnambool,9,2,race/herald-sun-tour/2018/stage-1,161.6
1275,Herald Sun Tour 2018  Stage 2,2018-02-02,RR,Warrnambool,Ballarat,9,3,race/herald-sun-tour/2018/stage-2,198.6
1276,Herald Sun Tour 2018  Stage 3,2018-02-03,RR,Mitchelton Winery,Lake Mountain,9,4,race/herald-sun-tour/2018/stage-3,218.0
1277,Herald Sun Tour 2018  Stage 4,2018-02-04,RR,Kinglake,Kinglake,9,5,race/herald-sun-tour/2018/stage-4,152.1
1278, Oceania Continental Championships - ITT 2018,2018-03-23,RR,Evandale,Evandale,10,0,race/oceania-continental-championships-itt/2018,41.0
1279,Oceania Continental Championships U23 - ITT 2018,2018-03-23,RR,Start,Finish,11,0,race/oceania-continental-championships-u23-itt/2018,41.0
1280,Oceania Continental Championships - Road Race 2018,2018-03-25,RR,Railton,Railton,12,0,race/oceania-championships/2018,150.0
1281,Commonwealth Games - ITT 2018,2018-04-10,RR,Currumbin Beachfront,Currumbin Beachfront,13,0,race/commonwealth-games-itt2/2018,38.5
1282,Commonwealth Games - Road Race 2018,2018-04-14,RR,Currumbin Beachfront,Currumbin Beachfront,14,0,race/commonwealth-games/2018,169.8
1283,National Championships Fiji - ITT 2018,2018-08-25,RR,Start,Finish,15,0,race/nc-fiji-itt/2018,0.0
1284,National Championships Fiji - Road Race 2018,2018-08-26,RR,Start,Finish,16,0,race/nc-fiji/2018,78.0
1285,Vuelta al Tachira en Bicicleta 2018  Stage 1,2018-01-12,RR,Bramón,Santa Bárbara de Barinas,0,1,race/vuelta-al-tachira/2018/stage-1,182.6
1286,Vuelta al Tachira en Bicicleta 2018  Stage 2,2018-01-13,RR,Suripá,Suripá,0,2,race/vuelta-al-tachira/2018/stage-2,173.0
1287,Vuelta al Tachira en Bicicleta 2018  Stage 3,2018-01-14,RR,San Cristóbal,Táriba,0,3,race/vuelta-al-tachira/2018/stage-3,117.6
1288,Vuelta al Tachira en Bicicleta 2018  Stage 4,2018-01-15,RR,San Juan de Colón,San Simón,0,4,race/vuelta-al-tachira/2018/stage-4,147.9
1289,Vuelta al Tachira en Bicicleta 2018  Stage 5,2018-01-16,RR,La Fría,Tovar,0,5,race/vuelta-al-tachira/2018/stage-5,147.0
1290,Vuelta al Tachira en Bicicleta 2018  Stage 6,2018-01-17,RR,Santa Cruz de Mora,La Grita,0,6,race/vuelta-al-tachira/2018/stage-6,167.8
1291,Vuelta al Tachira en Bicicleta 2018  Stage 7,2018-01-18,RR,Umuquena,Michelena,0,7,race/vuelta-al-tachira/2018/stage-7,104.8
1292,Vuelta al Tachira en Bicicleta 2018  Stage 8,2018-01-19,RR,Rubio,Rubio,0,8,race/vuelta-al-tachira/2018/stage-8,124.8
1293,Vuelta al Tachira en Bicicleta 2018  Stage 9,2018-01-20,RR,Ureña-San Antonio del Táchira,Cerro Cristo Rey,0,9,race/vuelta-al-tachira/2018/stage-9,123.2
1294,Vuelta al Tachira en Bicicleta 2018  Stage 10,2018-01-21,RR,San Cristóbal,San Cristóbal,0,10,race/vuelta-al-tachira/2018/stage-10,115.2
1295,Vuelta a San Juan Internacional 2018  Stage 1,2018-01-21,RR,San Juan,Pocito,1,1,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-1,148.9
1296,Vuelta a San Juan Internacional 2018  Stage 2,2018-01-22,RR,Peri Lago Punta Negra,Peri Lago Punta Negra,1,2,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-2,149.9
1297,Vuelta a San Juan Internacional 2018  Stage 3 (ITT),2018-01-23,ITT,San Juan,San Juan,1,3,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-3,14.4
1298,Vuelta a San Juan Internacional 2018  Stage 4,2018-01-24,RR,San José Jachal,Villa San Agustín,1,4,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-4,182.8
1299,Vuelta a San Juan Internacional 2018  Stage 5,2018-01-26,RR,San Martín,Alto de Colorado,1,5,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-5,169.5
1300,Vuelta a San Juan Internacional 2018  Stage 6,2018-01-27,RR,San Juan,San Juan,1,6,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-6,152.6
1301,Vuelta a San Juan Internacional 2018  Stage 7,2018-01-28,RR,San Juan,San Juan,1,7,race/vuelta-ciclista-a-la-provincia-de-san-juan/2018/stage-7,141.3
1302,National Championships Colombia - ITT 2018,2018-02-02,RR,Medellin,Medellin,2,0,race/nc-colombia-itt/2018,25.0
1303,National Championships Colombia - Road Race 2018,2018-02-04,RR,Medellin,Medellin,3,0,race/nc-colombia/2018,228.0
1304,Colombia Oro y Paz 2018  Stage 1,2018-02-06,RR,Palmira,Palmira,4,1,race/colombia-oro-y-paz/2018/stage-1,99.9
1305,Colombia Oro y Paz 2018  Stage 2,2018-02-07,RR,Palmira,Palmira,4,2,race/colombia-oro-y-paz/2018/stage-2,183.4
1306,Colombia Oro y Paz 2018  Stage 3,2018-02-08,RR,Palmira,Buga,4,3,race/colombia-oro-y-paz/2018/stage-3,163.2
1307,Colombia Oro y Paz 2018  Stage 4,2018-02-09,RR,Buga,Alto Boquerón (El Tambo),4,4,race/colombia-oro-y-paz/2018/stage-4,149.5
1308,Colombia Oro y Paz 2018  Stage 5,2018-02-10,RR,Pereira, Salento,4,5,race/colombia-oro-y-paz/2018/stage-5,163.7
1309,Colombia Oro y Paz 2018  Stage 6,2018-02-11,RR,Armenia,Manizales (Torre de Chipre),4,6,race/colombia-oro-y-paz/2018/stage-6,184.3
1310,National Championships Uruguay - ITT 2018,2018-03-17,RR,Maldonado,Maldonado,5,0,race/nc-uruguay-itt/2018,36.0
1311,National Championships Uruguay U23 - ITT 2018,2018-03-17,RR,Maldonado,Maldonado,6,0,race/national-championships-uruguay-u23-itt/2018,27.0
1312,National Championships Uruguay - Road Race 2018,2018-03-18,RR,Start,Finish,7,0,race/nc-uruguay/2018/,0.0
1313,Vuelta Ciclista del Uruguay 2018  Stage 1,2018-03-23,RR,Atlántida,Castillos,8,1,race/vuelta-ciclista-al-uruguay/2018/stage-1,201.6
1314,Vuelta Ciclista del Uruguay 2018  Stage 2 (TTT),2018-03-24,TTT,La Paloma,Rocha,8,2,race/vuelta-ciclista-al-uruguay/2018/stage-2a,25.6
1315,Vuelta Ciclista del Uruguay 2018  Stage 2,2018-03-24,RR,Rocha,Piriápolis,8,3,race/vuelta-ciclista-al-uruguay/2018/stage-2b,122.2
1316,Vuelta Ciclista del Uruguay 2018  Stage 3,2018-03-25,RR,Soca,Rosario,8,4,race/vuelta-ciclista-al-uruguay/2018/stage-3,188.5
1317,Vuelta Ciclista del Uruguay 2018  Stage 4,2018-03-26,RR,Cardona,Mercedes,8,5,race/vuelta-ciclista-al-uruguay/2018/stage-4,165.3
1318,Vuelta Ciclista del Uruguay 2018  Stage 5,2018-03-27,RR,Young,Durazno,8,6,race/vuelta-ciclista-al-uruguay/2018/stage-5,164.1
1319,Vuelta Ciclista del Uruguay 2018  Stage 6,2018-03-28,RR,Durazno,Tacuarembó	,8,7,race/vuelta-ciclista-al-uruguay/2018/stage-6,199.9
1320,Vuelta Ciclista del Uruguay 2018  Stage 7,2018-03-29,RR,Tacuarembó	,Las Toscas,8,8,race/vuelta-ciclista-al-uruguay/2018/stage-7,113.1
1321,Vuelta Ciclista del Uruguay 2018  Stage 8 (ITT),2018-03-30,ITT,Melo,Melo,8,9,race/vuelta-ciclista-al-uruguay/2018/stage-8a,22.8
1322,Vuelta Ciclista del Uruguay 2018  Stage 8,2018-03-30,RR,Melo,Treinta y Tres,8,10,race/vuelta-ciclista-al-uruguay/2018/stage-8b,106.7
1323,Vuelta Ciclista del Uruguay 2018  Stage 9,2018-03-31,RR,Treinta y Tres,Minas,8,11,race/vuelta-ciclista-al-uruguay/2018/stage-9,165.0
1324,Vuelta Ciclista del Uruguay 2018  Stage 10,2018-04-01,RR,Minas,Montevideo,8,12,race/vuelta-ciclista-al-uruguay/2018/stage-10,145.2
1325,National Championships Argentina - ITT 2018,2018-03-30,RR,La Plata,La Plata,9,0,race/nc-argentina-itt/2018,40.2
1326,National Championships Argentina U23 - ITT 2018,2018-03-30,RR,La Plata,La Plata,10,0,race/nc-argentina-u23-itt/2018,26.8
1327,National Championships Argentina - Road Race 2018,2018-04-01,RR,La Plata,La Plata,11,0,race/nc-argentina/2018,188.0
1328,National Championships Argentina U23 - Road Race 2018,2018-04-01,RR,La Plata,La Plata,12,0,race/nc-argentina-u23/2018,134.0
1329,Joe Martin Stage Race 2018  Stage 1,2018-04-12,RR,Fayetteville,Fayetteville (Mount Sequoyah),13,1,race/joe-martin-stage-race/2018/stage-1,166.9
1330,Joe Martin Stage Race 2018  Stage 2,2018-04-13,RR,Fayetteville,Fayetteville,13,2,race/joe-martin-stage-race/2018/stage-2,176.5
1331,Joe Martin Stage Race 2018  Stage 3 (ITT),2018-04-14,ITT,Devil's Den State Park,Devil's Den State Park,13,3,race/joe-martin-stage-race/2018/stage-3,4.84
1332,Joe Martin Stage Race 2018  Stage 4,2018-04-15,RR,Fayetteville,Fayetteville,13,4,race/joe-martin-stage-race/2018/stage-4,0.0
1333,Joe Martin Stage Race 2018,2018-04-15,RR,Start,Finish,13,5,race/joe-martin-stage-race/2018/gc,0.0
1334,Joe Martin Stage Race 2018  Points classification,2018-04-15,RR,Start,Finish,13,6,race/joe-martin-stage-race/2018/points,0.0
1335,Joe Martin Stage Race 2018  Youth classification,2018-04-15,RR,Start,Finish,13,7,race/joe-martin-stage-race/2018/youth,0.0
1336,Joe Martin Stage Race 2018  Team classification,2018-04-15,TTT,Start,Finish,13,8,race/joe-martin-stage-race/2018/teams,0.0
1337,Tour of the Gila 2018  Stage 1,2018-04-18,RR,Silver City,Mogollon,14,1,race/tour-of-the-gila/2018/stage-1,148.0
1338,Tour of the Gila 2018  Stage 2,2018-04-19,RR,Fort Bayard,Fort Bayard,14,2,race/tour-of-the-gila/2018/stage-2,120.7
1339,Tour of the Gila 2018  Stage 3 (ITT),2018-04-20,ITT,Tyrone,Tyrone,14,3,race/tour-of-the-gila/2018/stage-3,26.0
1340,Tour of the Gila 2018  Stage 4,2018-04-21,RR,Silver City,Silver City,14,4,race/tour-of-the-gila/2018/stage-4,69.5
1341,Tour of the Gila 2018  Stage 5,2018-04-22,RR,Silver City,Pinos Altos,14,5,race/tour-of-the-gila/2018/stage-5,161.9
1342,Pan American Championships - ITT 2018,2018-05-03,RR,Ulun,Prese Punta Negra,15,0,race/panamerican-champ-itt/2018,45.0
1343,Pan American Championships U23 - ITT 2018,2018-05-03,RR,Dique Puntra Negra,Dique Punta Negra,16,0,race/panamerican-champ-itt-u23/2018,23.0
1344,Pan American Championships U23 - Road Race 2018,2018-05-05,RR,San Juan,San Juan,17,0,race/pan-american-championships-u23-road-race/2018,144.0
1345,Pan American Championships - Road Race 2018,2018-05-06,RR,San Juan,San Juan,18,0,race/panamerican-championships/2018,176.0
1346,Juegos Suramericanos - ITT 2018,2018-05-27,RR,Cochabamba,Cochabamba,19,0,race/juegos-suramericanos-itt/2018,43.2
1347, Winston Salem Cycling Classic 2018,2018-05-28,RR,Winston-Salem,Winston-Salem,20,0,race/winston-salem-cycling-classic/2018,177.8
1348,Juegos Suramericanos - Road Race 2018,2018-06-03,RR,Start,Finish,21,0,race/juegos-suramericanos-road-race/2018,163.8
1349,Tour de Beauce 2018  Stage 1,2018-06-13,RR,Saint-Georges,Saint-Georges,22,1,race/tour-de-beauce/2018/stage-1,177.0
1350,Tour de Beauce 2018  Stage 2,2018-06-14,RR,Lac-Mégantic,Lac-Mégantic,22,2,race/tour-de-beauce/2018/stage-2,169.0
1351,Tour de Beauce 2018  Stage 3 (ITT),2018-06-15,ITT,Saint-Prosper,Saint-Prosper,22,3,race/tour-de-beauce/2018/stage-3a,19.4
1352,Tour de Beauce 2018  Stage 3,2018-06-15,RR,Saint-Georges,Notre-Dame-des-Pins,22,4,race/tour-de-beauce/2018/stage-3b,77.0
1353,Tour de Beauce 2018  Stage 4,2018-06-16,RR,Québec,Québec,22,5,race/tour-de-beauce/2018/stage-4,70.0
1354,Tour de Beauce 2018  Stage 5,2018-06-17,RR,Saint-Georges,Saint-Georges,22,6,race/tour-de-beauce/2018/stage-5,122.4
1355,National Championships Cuba - ITT 2018,2018-06-15,RR,Start,Finish,23,0,race/nc-cuba-itt/2018,0.0
1356,National Championships Cuba - Road Race 2018,2018-06-16,RR,Start,Finish,24,0,race/nc-cuba/2018,0.0
1357,National Championships Puerto Rico - ITT 2018,2018-06-16,RR,Arecibo,Arecibo,25,0,race/nc-puerto-rico-itt/2018,30.9
1358,National Championships Bermuda - ITT 2018,2018-06-17,RR,Start,Finish,26,0,race/nc-bermuda-itt/2018,0.0
1359,National Championships El Salvador - ITT 2018,2018-06-17,RR,Chalatenango,Chalatenango,27,0,race/nc-el-salvador-itt/2018,0.0
1360,National Championships El Salvador U23 - ITT 2018,2018-06-17,RR,Chalatenango,Chalatenango,28,0,race/nc-el-salvador-itt-u23/2018,0.0
1361,National Championships Canada - ITT 2018,2018-06-21,RR,Falardeau,Falardeau,29,0,race/nc-canada-itt/2018,37.2
1362,National Championships United States - ITT 2018,2018-06-21,RR,Knoxville,Knoxville,30,0,race/nc-usa-itt/2018,34.2
1363,National Championships Venezuela - ITT 2018,2018-06-22,RR,Start,Finish,31,0,race/nc-venezuela-itt/2018,0.0
1364,National Championships Belize - ITT 2018,2018-06-23,RR,Start,Finish,32,0,race/nc-belize-itt/2018,0.0
1365,National Championships Canada - Road Race 2018,2018-06-23,RR,Saguenay,Saguanay,33,0,race/nc-canada/2018,181.2
1366,National Championships Bermuda - Road Race 2018,2018-06-24,RR,Start,Finish,34,0,race/nc-bermuda/2018,0.0
1367,National Championships Guatemala - ITT 2018,2018-06-24,RR,Puerto Quetzal,Puerto Quetzal,35,0,race/nc-guatemala-itt/2018,38.5
1368,National Championships Puerto Rico - Road Race 2018,2018-06-24,RR,Start,Finish,36,0,race/nc-puerto-rico/2018,0.0
1369,National Championships United States - Road Race 2018,2018-06-24,RR,Knoxville,Knoxville,37,0,race/nc-united-states/2018,193.1
1370,National Championships Venezuela - Road Race 2018,2018-06-24,RR,Start,Finish,38,0,race/nc-venezuela/2018,0.0
1371,National Championships Brazil - ITT 2018,2018-06-28,RR,Start,Finish,39,0,race/nc-brazil-itt/2018,0.0
1372,National Championships Costa Rica - ITT 2018,2018-06-28,RR,Start,Finish,40,0,race/nc-costa-rica-itt/2018,0.0
1373,National Championships Mexico - ITT 2018,2018-06-28,RR,Toluca,Toluca,41,0,race/nc-mexico-itt/2018,40.0
1374,National Championships Panama - ITT 2018,2018-06-29,RR,Start,Finish,42,0,race/nc-panama-itt/2018,25.0
1375,National Championships Mexico - Road Race 2018,2018-06-30,RR,Toluca,Toluca,43,0,race/nc-mexico/2018,165.6
1376,National Championships Brazil - Road Race 2018,2018-07-01,RR,Start,Finish,44,0,race/nc-brazil/2018,0.0
1377,National Championships Costa Rica - Road Race 2018,2018-07-01,RR,Start,Finish,45,0,race/nc-costa-rica/2018,0.0
1378,National Championships Guatemala - Road Race 2018,2018-07-01,RR,Start,Finish,46,0,race/nc-guatemala/2018,144.0
1379,National Championships Panama - Road Race 2018,2018-07-01,RR,Start,Finish,47,0,race/nc-panama/2018,175.0
1380,Vuelta Ciclista a Venezuela 2018  Stage 1,2018-07-05,RR,Maracaibo,Maracaibo,48,1,race/vuelta-ciclista-a-venezuela/2018/stage-1,96.2
1381,Vuelta Ciclista a Venezuela 2018  Stage 2,2018-07-06,RR,Cabimas,Sabana de Mendoza,48,2,race/vuelta-ciclista-a-venezuela/2018/stage-2,175.0
1382,Vuelta Ciclista a Venezuela 2018  Stage 3,2018-07-07,RR,Monay,Barquisimeto,48,3,race/vuelta-ciclista-a-venezuela/2018/stage-3,184.0
1383,Vuelta Ciclista a Venezuela 2018  Stage 4,2018-07-08,RR,Quíbor,Guanare,48,4,race/vuelta-ciclista-a-venezuela/2018/stage-4,221.8
1384,Vuelta Ciclista a Venezuela 2018  Stage 5 (ITT),2018-07-09,ITT,Santuario de la Virgen del Coromoto,Guanare,48,5,race/vuelta-ciclista-a-venezuela/2018/stage-5,34.5
1385,Vuelta Ciclista a Venezuela 2018  Stage 6,2018-07-10,RR,Ospino,Nirgua,48,6,race/vuelta-ciclista-a-venezuela/2018/stage-6,215.7
1386,Vuelta Ciclista a Venezuela 2018  Stage 7,2018-07-11,RR,Nirgua,Morón,48,7,race/vuelta-ciclista-a-venezuela/2018/stage-7,145.4
1387,Vuelta Ciclista a Venezuela 2018  Stage 8,2018-07-12,RR,Morón,Charallave,48,8,race/vuelta-ciclista-a-venezuela/2018/stage-8,190.1
1388,Vuelta Ciclista a Venezuela 2018  Stage 9,2018-07-13,RR,Ocumare del Tuy,Valencia,48,9,race/vuelta-ciclista-a-venezuela/2018/stage-9,180.6
1389,Vuelta Ciclista a Venezuela 2018  Stage 10,2018-07-14,RR,Valencia,Valencia,48,10,race/vuelta-ciclista-a-venezuela/2018/stage-10,96.0
1390,White Spot / Delta Road Race 2018,2018-07-08,RR,Tsawwassen,Tsawwassen,49,0,race/tour-de-delta/2018,155.46
1391,Chrono Kristin Armstrong 2018,2018-07-13,RR,Star,Firebird Raceway,50,0,race/chrono-kristin-armstrong/2018,23.4
1392,National Championships Ecuador - ITT 2018,2018-07-17,RR,Start,Finish,51,0,race/nc-ecuador-itt/2018,40.0
1393,National Championships Ecuador U23 - ITT 2018,2018-07-17,RR,Start,Finish,52,0,race/national-championships-ecuador-u23-itt/2018,0.0
1394,National Championships Ecuador - Road Race 2018,2018-07-18,RR,Start,Finish,53,0,race/nc-ecuador/2018,120.0
1395,National Championships Ecuador U23 - Road Race 2018,2018-07-18,RR,Start,Finish,54,0,race/nc-ecuador-u23/2018,0.0
1396,Juegos Deportivos Centroamericanos y del Caribe - ITT 2018,2018-07-20,RR,Start,Finish,55,0,race/juegos-deportivos-centroamericanos-y-del-carbie-it/2018,31.8
1397,National Championships United States U23 - ITT 2018,2018-07-26,RR,Start,Finish,56,0,race/nc-united-states-u23-itt/2018,0.0
1398,National Championships United States U23 - Road Race 2018,2018-07-27,RR,Start,Finish,57,0,race/nc-united-states-u23/2018,0.0
1399,Juegos Deportivos Centroamericanos y del Caribe - Road Race 2018,2018-07-29,RR,Start,Finish,58,0,race/juegos-deportivos-centroamericanos-y-del-carbie/2018,168.0
1400,The Larry H.Miller Tour of Utah 2018  Prologue,2018-08-06,Prologue,St. George,St. George,59,1,race/tour-of-utah/2018/prologue,5.31
1401,The Larry H.Miller Tour of Utah 2018  Stage 1,2018-08-07,RR,Cedar City,Cedar City,59,2,race/tour-of-utah/2018/stage-1,162.5
1402,The Larry H.Miller Tour of Utah 2018  Stage 2,2018-08-08,RR,Payson City,Payson City,59,3,race/tour-of-utah/2018/stage-2,138.4
1403,The Larry H.Miller Tour of Utah 2018  Stage 3,2018-08-09,RR,Antelope Island,Layton City,59,4,race/tour-of-utah/2018/stage-3,188.0
1404,The Larry H.Miller Tour of Utah 2018  Stage 4,2018-08-10,RR,Salt Lake City,Salt Lake City,59,5,race/tour-of-utah/2018/stage-4,109.4
1405,The Larry H.Miller Tour of Utah 2018  Stage 5,2018-08-11,RR,Canyons Village, Snowbird Ski and Summer ,59,6,race/tour-of-utah/2018/stage-5,157.7
1406,The Larry H.Miller Tour of Utah 2018  Stage 6,2018-08-12,RR,Park City,Park City,59,7,race/tour-of-utah/2018/stage-6,122.3
1407,Colorado Classic 2018  Stage 1,2018-08-16,RR,Vail,Vail,60,1,race/colorado-classic/2018/stage-1,103.2
1408,Colorado Classic 2018  Stage 2 (ITT),2018-08-17,ITT,Vail,Vail,60,2,race/colorado-classic/2018/stage-2,15.88
1409,Colorado Classic 2018  Stage 3,2018-08-18,RR,Denver,Denver,60,3,race/colorado-classic/2018/stage-3,161.9
1410,Colorado Classic 2018  Stage 4,2018-08-19,RR,Denver,Denver,60,4,race/colorado-classic/2018/stage-4,114.8
1411,National Championships Belize - Road Race 2018,2018-08-19,RR,Start,Finish,61,0,race/nc-belize/2018,0.0
1412,Elite Road Caribbean Championships - ITT 2018,2018-10-13,RR,Start,Finish,62,0,race/elite-road-caribbean-championships-itt/2018,30.0
1413,Elite Road Caribbean Championships - Road Race 2018,2018-10-14,RR,Start,Finish,63,0,race/elite-road-caribbean-championships-road-race/2018,108.0
1414,Elite Road Caribbean Championships U23 - Road Race 2018,2018-10-14,RR,Start,Finish,64,0,race/elite-road-caribbean-championships-u23-road-race/2018,0.0
1415,Vuelta a Guatemala 2018  Stage 1,2018-10-23,RR,Guatemala,Guastatoya,65,1,race/vuelta-a-guatemala/2018/stage-1,87.4
1416,Vuelta a Guatemala 2018  Stage 2,2018-10-24,RR,Jalapa,El Progreso,65,2,race/vuelta-a-guatemala/2018/stage-2,98.3
1417,Vuelta a Guatemala 2018  Stage 3,2018-10-25,RR,Asunción Mita,San José Pínula,65,3,race/vuelta-a-guatemala/2018/stage-3,133.5
1418,Vuelta a Guatemala 2018  Stage 4,2018-10-26,RR,Amatitlán,San José El Ídolo,65,4,race/vuelta-a-guatemala/2018/stage-4,121.0
1419,Vuelta a Guatemala 2018  Stage 5 (ITT),2018-10-27,ITT,Aldea El Rosario,San Sebastián,65,5,race/vuelta-a-guatemala/2018/stage-5,33.5
1420,Vuelta a Guatemala 2018  Stage 6,2018-10-28,RR,San Cristóbal,San Cristóbal,65,6,race/vuelta-a-guatemala/2018/stage-6,143.5
1421,Vuelta a Guatemala 2018  Stage 7,2018-10-29,RR,San Pedro,San Pedro,65,7,race/vuelta-a-guatemala/2018/stage-7,116.0
1422,Vuelta a Guatemala 2018  Stage 8 (ITT),2018-10-30,ITT,Mirador de Chichicastenango,Piedra María Tecun,65,8,race/vuelta-a-guatemala/2018/stage-8,18.0
1423,Vuelta a Guatemala 2018  Stage 9,2018-10-31,RR,Pamezabal,El Camán,65,9,race/vuelta-a-guatemala/2018/stage-9,117.0
1424,Vuelta a Guatemala 2018  Stage 10,2018-11-01,RR,Guatemala,Guatemala,65,10,race/vuelta-a-guatemala/2018/stage-10,140.0
1425,Gran Premio FECOCI 2018,2018-12-12,RR,Esparza,Upala,66,0,race/gran-premio-fecoci/2018,145.2
1426,Gran Premio Comite Olímpico Nacional 2018,2018-12-13,RR,Upala,Puntarenas,67,0,race/gran-premio-comite-olimpico-nacional/2018,152.3
1427,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 1,2018-12-16,RR,Pavas,Municipalidad de Cañas,68,1,race/vuelta-internacional-a-costa-rica/2018/stage-1,173.0
1428,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 2,2018-12-17,RR,Municipalidad de Cañas,La Cruz,68,2,race/vuelta-internacional-a-costa-rica/2018/stage-2,122.0
1429,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 3,2018-12-18,RR,La Cruz,Nicoya,68,3,race/vuelta-internacional-a-costa-rica/2018/stage-3,187.0
1430,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 4,2018-12-19,RR,Nicoya,Esparza,68,4,race/vuelta-internacional-a-costa-rica/2018/stage-4,139.0
1431,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 5,2018-12-20,RR,Esparza,Grecia,68,5,race/vuelta-internacional-a-costa-rica/2018/stage-5,100.0
1432,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 6,2018-12-21,RR,Paraíso,Paraíso,68,6,race/vuelta-internacional-a-costa-rica/2018/stage-6,96.4
1433,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 7,2018-12-22,RR,Guápiles,Municipalidad de Goicoechea,68,7,race/vuelta-internacional-a-costa-rica/2018/stage-7,140.0
1434,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 8,2018-12-23,RR,San José,Pérez Zeledón,68,8,race/vuelta-internacional-a-costa-rica/2018/stage-8,137.2
1435,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 9,2018-12-24,RR,Pérez Zeledón,Llano Grande de Cartago,68,9,race/vuelta-internacional-a-costa-rica/2018/stage-9,124.0
1436,Vuelta Ciclista Internacional a Costa Rica 2018  Stage 10,2018-12-25,RR,La Aurora de Heredia,La Aurora de Heredia,68,10,race/vuelta-internacional-a-costa-rica/2018/stage-10,99.0
